Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(parseResponse),,,,2019-08-27 17:07:11,2019-08-27 17:07:11,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:11,2019-08-27 17:07:11,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:11,2019-08-27 17:07:11,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:11,2019-08-27 17:07:11,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:11,2019-08-27 17:07:11,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:11,2019-08-27 17:07:12,0.920s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.001s,PASSED
println(parseResponse),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.453s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.001s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.321s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.118s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:12,2019-08-27 17:07:13,0.862s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:12,2019-08-27 17:07:12,0.006s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:12,2019-08-27 17:07:13,0.316s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.002s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.001s,PASSED
println(attributes),,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:13,2019-08-27 17:07:13,0.382s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:13,2019-08-27 17:07:14,1.141s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.003s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.037s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:14,2019-08-27 17:07:15,0.688s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:14,2019-08-27 17:07:14,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:14,2019-08-27 17:07:15,0.387s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.280s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:15,2019-08-27 17:07:16,0.973s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:15,2019-08-27 17:07:15,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:15,2019-08-27 17:07:16,0.759s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.001s,PASSED
println(parseResponse),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.001s,PASSED
println(attributes),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:16,2019-08-27 17:07:17,0.927s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.003s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.040s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:16,2019-08-27 17:07:16,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:17,2019-08-27 17:07:17,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:17,2019-08-27 17:07:17,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:17,2019-08-27 17:07:17,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:17,2019-08-27 17:07:17,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:17,2019-08-27 17:07:17,0.414s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:17,2019-08-27 17:07:18,0.784s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.001s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.045s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.094s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:18,2019-08-27 17:07:19,1.223s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.439s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
println(parseResponse),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.002s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:18,2019-08-27 17:07:18,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:18,2019-08-27 17:07:19,0.517s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:19,2019-08-27 17:07:20,1.375s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.003s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.001s,PASSED
println(parseResponse),,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:20,2019-08-27 17:07:20,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:20,2019-08-27 17:07:22,1.212s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.036s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.001s,PASSED
println(parseResponse),,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:21,2019-08-27 17:07:21,0.000s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.604s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.084s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.001s,PASSED
println(parseResponse),,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
attributes = evidenceCode,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
println(attributes),,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR""",,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.001s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 17:07:22,2019-08-27 17:07:22,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE4/TC-2 IDR FE4,,,,2019-08-27 17:07:22,2019-08-27 17:07:24,1.505s,ERROR
random = new java.util.Random(),,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMax = 15000000000,,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 5000000001,,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(compareHighestValueFsaDeathVsAddccMax - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.496s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 17:07:23,2019-08-27 17:07:23,0.000s,PASSED
