Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(parseResponse),,,,2019-08-27 18:01:22,2019-08-27 18:01:22,0.008s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:22,2019-08-27 18:01:22,0.001s,PASSED
println(attributes),,,,2019-08-27 18:01:22,2019-08-27 18:01:22,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.002s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.003s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.702s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.234s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.003s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.246s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:23,2019-08-27 18:01:24,0.517s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:23,2019-08-27 18:01:23,0.001s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:23,2019-08-27 18:01:24,0.214s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.003s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.054s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
println(parseResponse),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.002s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
println(attributes),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.218s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.002s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.003s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:24,2019-08-27 18:01:25,0.712s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.239s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
println(parseResponse),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.004s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.001s,PASSED
"comment(""Verify evidence code is FE6 and have description ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting"""")",,,,2019-08-27 18:01:24,2019-08-27 18:01:24,0.003s,PASSED
"verifyEqual(expected, true)",,,,2019-08-27 18:01:24,2019-08-27 18:01:25,0.256s,PASSED
"comment(""Verify response status code"")",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.002s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.002s,PASSED
Start listener action : sampleAfterTestCase,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
,,,,,,,
Test Cases/AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/FE6/TC-1 USD FE6,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.468s,PASSED
random = new java.util.Random(),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
compareHighestValueFsaDeathVsAddccMin = 6250000,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
compareHighestValueFsaDeathVsAddcc = random.nextInt(MAX_VALUE - compareHighestValueFsaDeathVsAddccMin) + compareHighestValueFsaDeathVsAddccMin,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
println(compareHighestValueFsaDeathVsAddcc),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
"comment(""Send request"")",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.002s,PASSED
"response = sendRequest(findTestObject(""AlterationScoringRuleApps/Financial Non Employee/Non Ultimate/Object Request"", [""transactionType"":transactionType, ""role"":role, ""increasingFsaFlag"":increasingFsaFlag, ""pecFlag"":pecFlag, ""occupationCode"":occupationCode, ... ]))",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.033s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
parseResponse = slurper.parseText(response.getResponseText()),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
println(parseResponse),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
attributes = evidenceCode,,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
println(attributes),,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.000s,PASSED
"expected = description == ""Butuh LSAR, ABR, BSM, RoC, RNA, Bukti Aset, F2F meeting""",,,,2019-08-27 18:01:25,2019-08-27 18:01:25,0.001s,PASSED
